Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
7/26/1979,305.2,183.9,"65,100.5",131.0,354.2,498.2,"2,331.0",NA,NA,"1,001.5","187,042.0","1,132.9","5,983.3",NA,NA,"136,509.9",NA,254.1,267.0
7/27/1979,305.8,184.6,"65,782.6",132.3,357.4,502.6,"2,367.3",NA,NA,"1,017.1","189,950.4","1,150.5","6,076.3",NA,NA,"138,632.6",NA,256.6,269.9
7/30/1979,301.4,182.4,"66,160.2",130.3,355.6,505.3,"2,359.4",NA,NA,"1,025.6","190,251.6","1,158.6","6,161.8",NA,NA,"138,179.8",NA,255.9,269.4
7/31/1979,296.5,179.7,"63,972.9",131.9,345.2,490.6,"2,354.1",NA,NA,"1,023.3","189,817.0","1,156.0","6,147.7",NA,NA,"145,048.8",NA,248.8,262.8
8/1/1979,290.1,175.6,"62,918.9",127.8,341.0,482.7,"2,297.7",NA,NA,998.8,"185,263.0","1,128.2","6,000.2",NA,NA,"141,568.9",NA,243.0,257.6
8/2/1979,291.5,176.3,"63,431.7",128.5,344.5,485.7,"2,315.2",NA,NA,"1,006.4","186,677.7","1,136.9","6,046.0",NA,NA,"142,649.9",NA,245.5,258.8
8/3/1979,286.5,173.6,"62,575.1",126.2,338.6,478.9,"2,278.1",NA,NA,990.3,"183,689.2","1,118.7","5,949.2",NA,NA,"140,366.3",NA,244.3,255.3
8/6/1979,282.7,171.1,"62,104.3",126.3,337.2,475.6,"2,298.3",NA,NA,998.5,"185,223.4","1,102.4","5,998.9",NA,NA,"141,538.7",NA,244.1,255.0
8/7/1979,285.1,172.7,"61,136.2",128.5,331.2,468.7,"2,282.6",NA,NA,992.2,"184,045.4","1,095.4","5,960.8",NA,NA,"140,638.5",NA,237.9,249.6
8/8/1979,289.0,175.0,"62,137.0",130.4,336.0,476.2,"2,322.3",NA,NA,"1,009.5","187,253.2","1,114.4","6,064.7",NA,NA,"143,089.7",NA,240.7,254.3
8/9/1979,297.1,179.4,"63,273.3",132.9,343.4,483.5,"2,346.5",NA,NA,"1,020.0","189,197.8","1,126.0","6,127.7",NA,NA,"144,575.7",NA,245.2,257.6
8/10/1979,303.8,183.5,"65,453.4",135.2,355.2,498.8,"2,416.1",NA,NA,"1,050.2","194,809.9","1,159.4","6,309.4",NA,NA,"148,864.2",NA,253.2,268.2
8/13/1979,298.8,180.6,"65,892.9",133.6,356.4,502.5,"2,437.2",NA,NA,"1,029.5","190,062.6","1,162.8","6,222.1",NA,NA,"150,173.0",NA,255.3,269.3
8/14/1979,292.0,176.8,"63,535.9",130.8,343.5,485.4,"2,352.5",NA,NA,993.7,"183,453.3","1,122.4","6,005.7",NA,NA,"144,950.8",NA,244.4,259.7
8/15/1979,301.9,182.8,"65,116.2",135.2,351.8,498.2,"2,409.8",NA,NA,"1,017.9","187,919.3","1,149.7","6,151.9",NA,NA,"148,479.5",NA,251.9,265.8
8/16/1979,297.9,180.3,"64,350.7",134.0,347.0,491.1,"2,391.4",NA,NA,"1,010.1","186,480.2","1,140.9","6,104.8",NA,NA,"147,342.5",NA,249.4,264.1
8/17/1979,300.6,182.0,"64,911.4",135.5,349.3,495.6,"2,413.5",NA,NA,"1,019.5","188,202.6","1,151.4","6,161.2",NA,NA,"148,703.4",NA,249.5,264.8
8/20/1979,298.8,180.9,"65,015.9",134.5,349.6,496.7,"2,412.2",NA,NA,"1,019.0","188,115.4","1,128.0","6,158.3",NA,NA,"148,634.4",NA,249.0,265.4
8/21/1979,300.5,182.0,"65,064.1",135.9,348.0,495.6,"2,421.6",NA,NA,"1,022.9","188,841.2","1,132.4","6,182.1",NA,NA,"149,207.9",NA,250.7,265.2
8/22/1979,311.0,188.2,"68,362.9",140.2,363.2,516.7,"2,516.3",NA,NA,"1,062.9","196,223.4","1,176.6","6,423.8",NA,NA,"155,040.8",NA,260.7,276.5
8/23/1979,310.1,187.5,"67,814.1",139.4,360.6,512.9,"2,494.2",NA,NA,"1,053.6","194,500.3","1,166.3","6,367.4",NA,NA,"153,679.3",NA,259.4,274.7
8/24/1979,314.8,190.3,"69,005.7",140.9,367.1,520.6,"2,524.9",NA,NA,"1,051.1","196,687.9","1,180.7","6,418.0",NA,NA,"155,581.4",NA,261.8,279.1
8/27/1979,314.8,190.3,"69,005.7",140.9,367.1,520.6,"2,524.9",NA,NA,"1,051.1","196,687.9","1,187.8","6,418.0",NA,NA,"155,581.4",NA,261.8,279.1
8/28/1979,316.8,191.7,"69,720.1",140.8,369.3,524.7,"2,519.1",NA,NA,"1,048.6","196,219.8","1,185.0","6,402.7",NA,NA,"155,211.2",NA,264.1,280.7
8/29/1979,315.2,190.7,"69,669.4",139.9,368.3,522.2,"2,497.1",NA,NA,"1,039.5","194,508.6","1,174.6","6,346.9",NA,NA,"153,857.6",NA,262.1,279.1
8/30/1979,319.2,193.3,"70,216.8",142.1,373.3,528.8,"2,542.1",NA,NA,"1,058.2","198,017.2","1,195.8","6,461.4",NA,NA,"156,632.9",NA,266.4,282.9
8/31/1979,315.1,190.4,"69,957.5",139.9,370.4,526.4,"2,527.7",NA,NA,"1,052.2","196,888.0","1,189.0","6,424.5",NA,NA,"153,643.9",NA,265.4,281.6
9/3/1979,322.9,195.2,"70,663.6",143.6,372.2,529.4,"2,545.3",NA,NA,"1,072.4","199,562.5","1,210.2","6,482.6",NA,NA,"154,726.9",NA,267.0,283.5
9/4/1979,325.0,196.3,"71,652.3",145.2,378.4,536.7,"2,594.1",NA,NA,"1,092.9","203,376.8","1,233.3","6,606.5",NA,NA,"157,684.2",NA,270.3,287.3
9/5/1979,329.0,198.6,"72,842.2",146.7,384.5,544.3,"2,629.2",NA,NA,"1,107.7","206,129.5","1,250.0","6,695.9",NA,NA,"159,818.4",NA,274.4,291.7
9/6/1979,335.5,201.8,"75,211.0",149.3,397.7,558.8,"2,717.5",NA,NA,"1,144.8","213,047.4","1,291.9","6,920.6",NA,NA,"165,182.1",NA,283.6,301.8
9/7/1979,329.2,197.7,"73,062.7",146.3,386.1,538.6,"2,637.2",NA,NA,"1,111.0","206,753.5","1,253.8","6,716.2",NA,NA,"160,302.2",NA,275.6,292.9
9/10/1979,336.3,201.8,"74,343.6",149.8,391.3,547.6,"2,684.6",NA,NA,"1,129.6","210,259.3","1,276.4","7,131.0",NA,NA,"163,194.6",NA,280.7,298.0
9/11/1979,339.5,204.1,"75,034.6",151.5,393.1,553.1,"2,708.4",NA,NA,"1,139.5","212,106.8","1,287.6","7,193.6",NA,NA,"164,628.5",NA,282.3,300.2
9/12/1979,337.1,202.6,"74,928.0",151.7,391.6,549.4,"2,718.2",NA,NA,"1,143.6","212,877.3","1,292.3","7,219.8",NA,NA,"165,226.6",NA,281.4,298.8
9/13/1979,333.0,200.5,"74,863.2",151.1,389.2,547.7,"2,722.7",NA,NA,"1,145.5","213,232.8","1,294.4","7,231.8",NA,NA,"165,502.5",NA,280.3,298.2
9/14/1979,345.8,208.3,"77,158.8",159.5,401.7,564.7,"2,801.7",NA,NA,"1,202.0","223,744.6","1,358.2","7,588.3",NA,NA,"173,661.3",NA,289.3,309.3
9/17/1979,351.8,211.6,"78,404.3",163.5,407.8,572.5,"2,875.4",NA,NA,"1,173.6","219,189.6","1,325.2","7,069.4",NA,NA,"177,565.1",NA,289.3,312.4
9/18/1979,375.8,226.0,"83,085.7",174.4,432.6,604.5,"3,040.2",NA,NA,"1,241.1","231,795.4","1,401.4","7,476.0",NA,NA,"187,777.0",NA,309.4,331.8
9/19/1979,369.0,221.7,"84,013.1",171.9,437.8,610.2,"3,090.1",NA,NA,"1,261.5","235,604.6","1,424.5","7,598.8",NA,NA,"190,862.8",NA,312.2,334.8
9/20/1979,380.0,225.5,"82,666.7",175.8,438.2,593.5,"3,063.0",NA,NA,"1,250.4","233,533.6","1,411.9","7,532.1",NA,NA,"189,185.1",NA,310.0,333.4
9/21/1979,369.0,218.7,"82,970.3",170.6,435.7,586.2,"3,040.7",NA,NA,"1,241.3","231,834.2","1,401.7","7,477.2",NA,NA,"187,808.5",NA,311.2,330.6
9/24/1979,380.4,225.8,"84,025.4",176.4,440.0,594.7,"3,090.1",NA,NA,"1,267.2","235,620.6","1,429.7","7,655.4",NA,NA,"190,394.5",NA,312.4,334.0
9/25/1979,376.7,223.7,"83,744.3",174.5,439.1,591.8,"3,072.2",NA,NA,"1,262.9","234,832.3","1,424.9","7,629.7",NA,NA,"189,757.5",NA,311.5,334.3
9/26/1979,373.8,221.4,"81,538.7",170.8,432.4,586.2,"2,988.2",NA,NA,"1,228.4","228,410.1","1,385.9","7,421.1",NA,NA,"184,567.9",NA,305.5,327.2
9/27/1979,395.5,232.7,"86,286.8",179.5,448.9,601.0,"3,091.5",NA,NA,"1,270.9","236,309.2","1,433.9","7,677.7",NA,NA,"190,950.9",NA,318.2,342.3
9/28/1979,397.3,233.2,"89,088.5",180.4,460.7,616.5,"3,190.3",NA,NA,"1,306.8","242,994.8","1,474.4","7,894.9",NA,NA,"191,720.6",NA,327.2,351.7
10/1/1979,414.8,243.3,"89,971.8",189.1,463.7,618.3,"3,220.0",NA,NA,"1,329.5","249,698.9","1,504.4","8,113.8",NA,NA,"193,719.4",NA,329.5,353.5
10/2/1979,426.0,251.7,"98,479.7",194.4,507.0,683.1,"3,530.1",NA,NA,"1,456.0","273,449.3","1,647.5","8,885.6",NA,NA,"212,145.2",NA,362.0,388.3
10/3/1979,402.0,238.0,"93,915.8",184.1,486.3,662.7,"3,392.3",NA,NA,"1,399.2","262,772.6","1,583.2","8,538.7",NA,NA,"203,862.1",NA,346.7,371.9
10/4/1979,384.0,227.7,"88,097.6",175.5,459.5,625.8,"3,191.9",NA,NA,"1,316.5","247,250.3","1,489.6","8,034.3",NA,NA,"191,819.7",NA,325.5,350.1
10/5/1979,385.0,228.5,"82,378.0",176.5,428.6,580.4,"2,981.6",NA,NA,"1,229.8","230,961.7","1,391.5","7,505.0",NA,NA,"179,182.8",NA,304.4,326.6
10/8/1979,372.0,224.1,"85,049.9",173.7,439.1,609.5,"3,097.7",NA,NA,"1,270.0","235,360.6","1,437.1","7,664.2",NA,NA,"187,099.0",NA,312.8,336.3
10/9/1979,385.8,233.0,"85,177.0",179.0,441.5,612.6,"3,082.0",NA,NA,"1,262.8","234,018.3","1,428.9","7,620.5",NA,NA,"186,031.9",NA,309.8,335.4
10/10/1979,413.0,247.5,"92,305.8",190.3,480.0,659.1,"3,322.8",NA,NA,"1,361.5","252,308.8","1,540.6","8,216.1",NA,NA,"200,571.9",NA,337.7,363.9
10/11/1979,401.5,241.1,"90,552.2",185.5,469.9,647.3,"3,256.4",NA,NA,"1,334.3","247,262.8","1,509.8","8,051.7",NA,NA,"196,560.6",NA,331.2,357.4
10/12/1979,395.0,237.4,"88,219.7",182.9,455.0,629.1,"3,162.8",NA,NA,"1,295.9","240,158.6","1,466.4","7,820.4",NA,NA,"190,913.2",NA,321.1,347.2
10/15/1979,402.9,242.7,"92,023.7",186.8,470.9,653.5,"3,288.7",NA,NA,"1,347.8","250,415.9","1,520.7","8,146.4",NA,NA,"197,737.1",NA,331.8,359.5
10/16/1979,394.3,238.0,"92,475.9",183.1,468.0,652.1,"3,262.3",NA,NA,"1,342.2","249,379.5","1,514.4","8,112.7",NA,NA,"196,918.7",NA,330.0,358.5
10/17/1979,386.0,233.3,"90,520.3",180.0,454.1,637.7,"3,174.3",NA,NA,"1,306.0","242,648.4","1,473.5","7,893.7",NA,NA,"191,603.6",NA,320.3,348.7
10/18/1979,380.5,229.4,"88,734.1",176.8,450.6,626.0,"3,127.2",NA,NA,"1,286.6","239,049.7","1,451.7","7,776.7",NA,NA,"188,761.9",NA,315.4,343.5
10/19/1979,393.0,236.9,"89,644.5",182.4,458.8,638.5,"3,178.3",NA,NA,"1,307.7","242,960.0","1,475.4","7,903.9",NA,NA,"191,849.7",NA,320.9,349.2
10/22/1979,392.0,236.8,"92,412.1",182.4,467.4,658.7,"3,265.9",NA,NA,"1,334.0","247,843.0","1,503.2","8,062.7",NA,NA,"195,705.4",NA,327.5,356.2
10/23/1979,385.0,233.4,"91,351.0",182.2,459.6,649.4,"3,229.5",NA,NA,"1,329.9","247,088.0","1,498.7","8,038.2",NA,NA,"195,109.3",NA,325.1,350.6
10/24/1979,395.0,239.0,"91,215.1",187.1,460.0,645.4,"3,210.3",NA,NA,"1,336.0","248,215.8","1,505.5","8,074.8",NA,NA,"195,999.8",NA,321.1,351.3
10/25/1979,391.8,236.8,"91,551.5",185.4,461.0,648.5,"3,225.4",NA,NA,"1,342.3","249,383.0","1,512.6","8,112.8",NA,NA,"196,921.5",NA,323.6,354.1
10/26/1979,375.0,227.1,"87,847.5",178.2,442.7,625.9,"3,104.3",NA,NA,"1,291.9","240,021.4","1,455.8","7,808.3",NA,NA,"189,529.2",NA,310.9,339.6
10/29/1979,374.0,227.1,"88,354.1",178.4,442.9,629.8,"3,110.7",NA,NA,"1,268.6","234,062.5","1,422.2","7,627.6",NA,NA,"190,044.1",NA,312.2,339.9
10/30/1979,377.6,229.1,"89,523.8",182.5,444.3,629.8,"3,134.0",NA,NA,"1,290.6","238,124.3","1,446.9","7,759.9",NA,NA,"193,342.0",NA,313.0,342.3
10/31/1979,382.0,231.4,"90,261.1",184.0,449.3,631.0,"3,142.6",NA,NA,"1,298.6","239,598.9","1,455.9","7,808.0",NA,NA,"183,783.8",NA,315.5,346.9
11/1/1979,378.5,229.1,"90,343.7",182.7,449.2,627.2,"3,148.7",NA,NA,"1,301.1","240,061.3","1,458.7","7,823.1",NA,NA,"184,138.5",NA,315.7,347.3
11/2/1979,372.8,224.9,"87,451.5",180.4,442.7,609.2,"3,101.9",NA,NA,"1,281.5","236,453.0","1,436.8","7,705.5",NA,NA,"181,370.8",NA,308.7,338.7
11/5/1979,381.0,229.5,"89,567.3",184.1,448.2,621.6,"3,136.9",NA,NA,"1,267.9","236,227.4","1,417.7","7,644.0",NA,NA,"183,580.0",NA,312.0,344.0
11/6/1979,384.3,232.4,"91,293.8",185.3,453.5,633.6,"3,191.6",NA,NA,"1,281.9","238,832.4","1,433.4","7,728.3",NA,NA,"185,604.5",NA,317.7,349.5
11/7/1979,395.0,237.7,"94,304.4",187.6,464.2,641.1,"3,220.2",NA,NA,"1,293.4","240,979.5","1,446.2","7,797.8",NA,NA,"187,273.1",NA,322.5,358.0
11/8/1979,389.5,235.3,"94,877.8",186.8,465.5,647.1,"3,251.3",NA,NA,"1,306.5","243,406.7","1,460.8","7,876.4",NA,NA,"189,159.3",NA,326.9,360.5
11/9/1979,389.5,235.2,"94,910.3",186.2,463.6,644.5,"3,220.1",NA,NA,"1,292.8","240,861.6","1,445.5","7,794.0",NA,NA,"187,181.5",NA,322.2,356.7
11/12/1979,393.3,238.0,"97,156.1",186.3,467.1,655.0,"3,216.6",NA,NA,"1,320.2","245,613.5","1,474.8","7,981.0",NA,NA,"187,111.9",NA,325.0,360.4
11/13/1979,387.2,234.1,"95,666.8",183.5,459.3,643.6,"3,180.1",NA,NA,"1,303.8","242,546.0","1,456.4","7,881.4",NA,NA,"184,775.0",NA,321.5,354.5
11/14/1979,390.0,234.6,"94,744.9",184.5,459.9,641.8,"3,147.8",NA,NA,"1,305.6","242,893.2","1,458.5","7,892.6",NA,NA,"185,039.5",NA,321.7,355.0
11/15/1979,386.0,232.2,"95,632.2",180.1,458.7,641.8,"3,100.8",NA,NA,"1,281.7","238,447.8","1,431.8","7,748.2",NA,NA,"181,652.9",NA,321.7,355.2
11/16/1979,390.4,234.2,"95,286.9",180.8,456.9,636.7,"3,072.2",NA,NA,"1,269.9","236,247.1","1,418.6","7,676.7",NA,NA,"179,976.4",NA,319.3,354.3
11/19/1979,389.9,232.5,"95,623.4",178.7,459.8,639.4,"3,136.8",NA,NA,"1,311.9","243,973.6","1,467.4","7,783.9",NA,NA,"179,599.0",NA,324.7,356.3
11/20/1979,387.8,231.5,"95,814.7",178.9,457.6,639.7,"3,150.6",NA,NA,"1,317.0","244,919.5","1,473.1","7,814.1",NA,NA,"180,295.3",NA,323.5,355.3
11/21/1979,396.2,235.6,"98,469.9",182.2,465.6,651.1,"3,204.9",NA,NA,"1,339.7","249,140.8","1,498.5","7,948.8",NA,NA,"183,402.8",NA,328.8,363.6
11/22/1979,393.2,234.3,"98,227.8",180.8,464.7,653.0,"3,189.7",NA,NA,"1,333.3","247,953.6","1,491.4","7,910.9",NA,NA,"182,528.9",NA,327.2,361.0
11/23/1979,392.0,233.8,"97,141.7",181.3,458.7,644.0,"3,167.6",NA,NA,"1,324.1","246,236.6","1,481.0","7,856.1",NA,NA,"181,264.9",NA,323.1,357.3
11/26/1979,395.3,235.0,"98,613.6",182.8,460.5,649.4,"3,172.0",NA,NA,"1,334.2","248,124.5","1,468.8","7,916.3",NA,NA,"182,654.6",NA,325.3,359.8
11/27/1979,393.8,233.9,"98,172.4",182.2,460.9,649.3,"3,178.7",NA,NA,"1,336.9","248,618.3","1,471.7","7,932.1",NA,NA,"183,018.2",NA,326.4,361.0
11/28/1979,411.2,244.1,"100,859.3",189.0,475.1,663.1,"3,250.6",NA,NA,"1,367.1","254,243.7","1,505.0","8,111.6",NA,NA,"187,159.3",NA,334.3,369.3
11/29/1979,411.7,243.8,"102,304.2",188.6,481.0,666.6,"3,286.5",NA,NA,"1,382.3","257,055.2","1,521.6","8,201.3",NA,NA,"189,228.9",NA,340.9,375.3
11/30/1979,415.7,244.9,"104,134.1",189.0,488.1,667.2,"3,310.3",NA,NA,"1,392.2","258,912.7","1,532.6","8,260.5",NA,NA,"201,557.7",NA,345.7,381.4
12/3/1979,428.8,250.2,"106,564.9",193.7,499.2,669.7,"3,392.3",NA,NA,"1,435.0","267,862.8","1,605.2","8,674.1",NA,NA,"205,514.0",NA,354.5,390.4
12/4/1979,431.2,253.4,"107,709.6",196.4,505.7,692.6,"3,520.0",NA,NA,"1,470.5","274,476.1","1,644.9","8,888.3",NA,NA,"210,588.0",NA,359.8,396.4
12/5/1979,426.4,252.6,"104,888.5",195.7,497.8,687.2,"3,473.0",NA,NA,"1,454.7","271,533.8","1,627.2","8,793.0",NA,NA,"208,330.5",NA,353.1,390.0
12/6/1979,433.8,256.4,"105,700.0",198.0,507.1,697.1,"3,513.0",NA,NA,"1,471.5","274,661.4","1,646.0","8,894.3",NA,NA,"210,730.1",NA,359.0,394.9
12/7/1979,430.4,255.9,"103,067.2",198.6,499.5,693.6,"3,512.5",NA,NA,"1,469.3","274,251.8","1,643.5","8,881.0",NA,NA,"210,415.8",NA,355.0,389.7
12/10/1979,431.2,256.1,"100,364.8",198.9,502.2,695.8,"3,521.2",NA,NA,"1,456.2","269,363.6","1,629.3","8,779.2",NA,NA,"211,397.1",NA,357.2,389.9
12/11/1979,445.5,262.9,"103,219.2",203.5,515.1,706.7,"3,583.4",NA,NA,"1,480.0","273,768.5","1,656.0","8,922.7",NA,NA,"214,854.0",NA,366.7,398.3
12/12/1979,446.3,263.0,"106,939.6",203.5,521.9,720.8,"3,648.8",NA,NA,"1,501.1","277,653.5","1,679.5","9,049.4",NA,NA,"217,903.0",NA,371.8,407.4
12/13/1979,458.8,270.2,"110,462.5",208.1,535.7,732.3,"3,701.5",NA,NA,"1,522.8","281,668.9","1,703.7","9,180.2",NA,NA,"221,054.3",NA,379.6,415.0
12/14/1979,456.8,269.8,"111,349.7",207.7,539.1,741.6,"3,714.0",NA,NA,"1,529.2","282,865.9","1,711.0","9,219.3",NA,NA,"221,993.7",NA,379.6,416.8
12/17/1979,469.5,277.0,"109,990.9",213.6,540.0,740.6,"3,739.7",NA,NA,"1,550.3","288,417.0","1,732.6","9,394.3",NA,NA,"222,626.1",NA,381.1,418.0
12/18/1979,477.8,281.2,"113,394.5",217.3,555.9,760.8,"3,832.3",NA,NA,"1,593.8","296,494.8","1,781.1","9,657.4",NA,NA,"228,861.3",NA,391.6,429.2
12/19/1979,488.5,287.2,"117,981.9",221.6,580.4,791.0,"3,988.0",NA,NA,"1,658.2","308,489.7","1,853.2","10,048.1",NA,NA,"238,120.0",NA,407.8,446.6
12/20/1979,471.5,277.6,"112,844.1",214.4,560.3,763.9,"3,863.1",NA,NA,"1,605.9","298,743.9","1,794.7","9,730.6",NA,NA,"230,597.3",NA,394.7,432.3
12/21/1979,473.1,278.6,"113,275.7",214.8,558.2,763.2,"3,839.1",NA,NA,"1,595.9","296,889.1","1,783.5","9,670.2",NA,NA,"229,165.6",NA,391.5,428.4
12/24/1979,473.1,277.4,"113,219.0",214.3,557.1,759.8,"3,831.7",NA,NA,"1,595.0","295,553.1","1,874.8","9,632.2",NA,NA,"228,724.2",NA,391.7,429.1
12/25/1979,473.1,277.4,"113,219.0",214.3,557.1,759.8,"3,831.7",NA,NA,"1,595.0","295,553.1","1,874.8","9,632.2",NA,NA,"228,724.2",NA,391.7,429.1
12/26/1979,473.1,277.4,"113,219.0",214.3,557.1,759.8,"3,831.7",NA,NA,"1,595.0","295,553.1","1,874.8","9,632.2",NA,NA,"228,724.2",NA,391.7,429.1
12/27/1979,473.1,275.9,"121,724.6",211.2,597.2,803.4,"4,033.7",NA,NA,"1,682.8","311,828.5","1,978.0","10,162.6",NA,NA,"241,319.5",NA,414.1,454.9
12/28/1979,512.0,299.0,"123,650.7",229.1,604.3,820.5,"4,106.5",NA,NA,"1,707.8","316,467.4","2,007.5","10,313.8",NA,NA,"244,909.5",NA,425.3,465.4
12/31/1979,512.0,299.1,"125,630.3",230.6,611.8,835.6,"4,189.6",NA,NA,"1,749.0","324,101.3","2,055.9","10,645.2",NA,NA,"253,615.9",NA,434.1,474.3
1/1/1980,512.0,299.1,"125,630.3",230.6,611.8,835.6,"4,189.6",NA,NA,"1,749.0","324,101.3","2,055.9","10,645.2",NA,NA,"253,615.9",NA,434.1,474.3
1/2/1980,559.5,325.3,"133,142.8",249.6,650.6,881.4,"4,438.9",NA,NA,"1,847.5","342,356.4","2,171.7","11,244.8",NA,NA,"267,900.9",NA,458.5,501.4
1/3/1980,634.0,368.7,"150,523.2",283.0,739.5,993.1,"5,023.0",NA,NA,"2,090.7","387,410.4","2,457.5","12,724.6",NA,NA,"303,156.5",NA,522.1,570.2
1/4/1980,588.0,342.6,"139,976.9",262.8,696.3,940.3,"4,742.2",NA,NA,"1,973.8","365,751.1","2,320.1","12,013.2",NA,NA,"286,207.7",NA,491.8,536.7
1/7/1980,633.5,368.2,"146,612.5",280.1,740.5,994.8,"4,985.1",NA,NA,"2,114.5","395,937.8","2,439.3","12,798.8",NA,NA,"300,920.8",NA,523.7,567.7
1/8/1980,610.0,355.2,"144,534.5",269.7,720.0,970.4,"4,852.8",NA,NA,"2,055.1","384,812.8","2,370.8","12,439.2",NA,NA,"292,465.5",NA,508.3,553.1
1/9/1980,607.2,353.2,"140,712.2",267.9,699.4,943.0,"4,746.4",NA,NA,"1,996.0","373,756.5","2,302.7","12,081.8",NA,NA,"284,062.5",NA,494.1,538.3
1/10/1980,602.9,351.3,"143,335.5",266.8,709.1,961.0,"4,832.6",NA,NA,"2,032.3","380,545.6","2,344.5","12,301.3",NA,NA,"289,222.4",NA,500.3,546.4
1/11/1980,623.0,363.7,"144,022.2",276.0,710.2,966.0,"4,851.2",NA,NA,"2,040.1","382,010.0","2,353.5","12,348.6",NA,NA,"290,335.4",NA,501.2,548.8
1/14/1980,660.0,385.0,"152,960.9",290.0,755.3,"1,025.2","5,113.9",NA,NA,"2,165.6","402,493.4","2,413.2","13,090.6",NA,NA,"305,773.5",NA,531.7,581.0
1/15/1980,684.0,400.4,"163,350.7",300.3,794.9,"1,087.8","5,385.8",NA,NA,"2,278.8","423,529.0","2,539.3","13,774.8",NA,NA,"321,754.2",NA,559.3,615.2
1/16/1980,760.0,444.1,"182,227.2",335.1,889.5,"1,212.6","6,066.6",NA,NA,"2,566.9","477,062.5","2,860.3","15,515.9",NA,NA,"362,423.4",NA,626.8,687.9
1/17/1980,750.0,438.5,"174,614.6",329.4,845.6,"1,160.1","5,751.9",NA,NA,"2,433.7","452,318.9","2,712.0","14,711.1",NA,NA,"343,625.8",NA,596.8,655.4
1/18/1980,835.0,488.0,"197,571.0",365.3,958.6,"1,314.7","6,496.2",NA,NA,"2,748.7","510,849.3","3,062.9","16,614.7",NA,NA,"388,091.2",NA,675.5,743.1
1/21/1980,850.0,497.9,"203,368.3",372.2,978.5,"1,350.9","6,710.0",NA,NA,"2,838.3","528,259.4","3,163.1","17,236.5",NA,NA,"396,578.9",NA,687.4,760.3
1/22/1980,737.5,433.0,"182,912.2",324.1,883.9,"1,228.9","6,074.5",NA,NA,"2,578.5","479,914.1","2,873.6","15,659.0",NA,NA,"360,284.7",NA,624.3,687.4
1/23/1980,695.0,407.4,"154,157.6",305.0,753.4,"1,044.6","5,166.9",NA,NA,"2,193.3","408,211.1","2,444.3","13,319.4",NA,NA,"306,455.3",NA,531.4,584.4
1/24/1980,717.0,420.8,"170,461.3",314.7,824.3,"1,145.9","5,661.0",NA,NA,"2,403.0","447,246.1","2,678.0","14,593.1",NA,NA,"335,759.9",NA,582.1,642.3
1/25/1980,668.0,392.4,"165,544.6",295.1,802.5,"1,117.0","5,533.2",NA,NA,"2,348.8","437,150.8","2,617.6","14,263.7",NA,NA,"328,181.1",NA,565.1,626.7
1/28/1980,624.0,367.7,"151,060.7",277.5,731.7,"1,018.3","5,066.1",NA,NA,"2,151.2","400,380.8","2,363.8","13,064.0",NA,NA,"300,576.9",NA,513.9,569.6
1/29/1980,674.3,397.0,"161,914.9",298.7,789.9,"1,093.5","5,432.2",NA,NA,"2,310.1","429,945.7","2,538.4","14,028.6",NA,NA,"322,772.1",NA,553.0,611.8
1/30/1980,691.0,406.3,"168,187.9",305.1,817.5,"1,130.6","5,616.6",NA,NA,"2,388.5","444,540.9","2,624.5","14,504.8",NA,NA,"333,729.1",NA,574.2,634.5
1/31/1980,653.0,385.0,"159,889.7",288.1,774.1,"1,094.9","5,329.6",NA,NA,"2,266.5","421,828.9","2,490.4","13,763.8",NA,NA,"387,525.2",NA,546.1,603.7
2/1/1980,676.5,398.9,"162,339.9",297.5,780.8,"1,103.6","5,385.3",NA,NA,"2,284.3","425,158.4","2,510.1","13,872.4",NA,NA,"390,583.9",NA,552.6,609.9
2/4/1980,669.8,394.5,"161,421.2",293.0,778.6,"1,096.7","5,330.7",NA,NA,"2,246.4","420,003.7","2,499.2","13,572.3",NA,NA,"386,604.8",NA,549.9,606.3
2/5/1980,682.0,401.5,"158,624.5",297.8,767.7,"1,074.6","5,243.8",NA,NA,"2,205.4","412,351.5","2,453.7","13,325.0",NA,NA,"379,561.1",NA,541.0,597.1
2/6/1980,709.0,416.0,"167,040.1",306.6,806.6,"1,117.4","5,467.3",NA,NA,"2,299.4","429,925.2","2,558.3","13,892.9",NA,NA,"395,737.3",NA,569.9,627.8
2/7/1980,699.3,411.0,"169,113.2",304.0,815.6,"1,138.6","5,560.2",NA,NA,"2,338.5","437,230.2","2,601.7","14,129.0",NA,NA,"402,461.5",NA,575.5,634.2
2/8/1980,692.0,407.2,"166,396.4",301.1,797.8,"1,114.3","5,443.8",NA,NA,"2,288.5","427,882.8","2,546.1","13,826.9",NA,NA,"393,857.3",NA,562.8,621.3
2/11/1980,710.5,416.9,"172,540.4",308.3,828.4,"1,156.5","5,636.6",NA,NA,"2,368.7","442,884.6","2,672.6","14,311.7",NA,NA,"407,666.2",NA,583.9,645.5
2/12/1980,694.5,408.2,"170,027.7",302.4,816.6,"1,140.4","5,567.6",NA,NA,"2,340.6","437,614.5","2,640.8","14,141.4",NA,NA,"402,815.2",NA,574.6,636.0
